Date,High,Low,Open,Close,Volume,QuoteVolume,WeightedAverage
Thu Mar 21 2019 05:30:00 GMT+0530 (IST),0.03436236,0.03436001,0.03436005,0.03436001,0.10354366,3.01349301,0.03436001
Thu Mar 21 2019 05:35:00 GMT+0530 (IST),0.03436237,0.034355,0.03436001,0.03436004,1.2933851,37.6437011,0.0343586
Thu Mar 21 2019 05:40:00 GMT+0530 (IST),0.03436237,0.03436236,0.03436236,0.03436237,0.00101704,0.02959764,0.03436236
Thu Mar 21 2019 05:45:00 GMT+0530 (IST),0.03440687,0.034385,0.034385,0.03440687,0.00237818,0.06911955,0.03440677
Thu Mar 21 2019 05:50:00 GMT+0530 (IST),0.034385,0.034385,0.034385,0.034385,0.0006245,0.01816227,0.034385
Thu Mar 21 2019 05:55:00 GMT+0530 (IST),0.034385,0.034385,0.034385,0.034385,0,0,0.034385
Thu Mar 21 2019 06:00:00 GMT+0530 (IST),0.034435,0.034365,0.03440375,0.03442,0.03441612,1.00005617,0.03441418
Thu Mar 21 2019 06:05:00 GMT+0530 (IST),0.03442,0.03442,0.03442,0.03442,0,0,0.03442
Thu Mar 21 2019 06:10:00 GMT+0530 (IST),0.03440499,0.03439,0.03440499,0.03439,0.02135677,0.62074659,0.03440498
Thu Mar 21 2019 06:15:00 GMT+0530 (IST),0.03438501,0.03438501,0.03438501,0.03438501,0.2880904,8.37837195,0.03438501
Thu Mar 21 2019 06:20:00 GMT+0530 (IST),0.03438501,0.03437006,0.03437006,0.03438501,0.11564781,3.36336359,0.03438456
Thu Mar 21 2019 06:25:00 GMT+0530 (IST),0.03438501,0.03437504,0.03437504,0.03438501,0.07547886,2.1951096,0.034385
Thu Mar 21 2019 06:30:00 GMT+0530 (IST),0.03438501,0.034375,0.03438501,0.03438501,2.73741683,79.61279917,0.03438412
Thu Mar 21 2019 06:35:00 GMT+0530 (IST),0.0344,0.03438501,0.03438501,0.0344,0.48713617,14.16341261,0.03439398
Thu Mar 21 2019 06:40:00 GMT+0530 (IST),0.03439,0.03435017,0.03437005,0.03435017,0.32885147,9.57304519,0.03435181
Thu Mar 21 2019 06:45:00 GMT+0530 (IST),0.03435017,0.03435017,0.03435017,0.03435017,0,0,0.03435017
Thu Mar 21 2019 06:50:00 GMT+0530 (IST),0.03437499,0.03431504,0.03431504,0.03432005,0.80836467,23.55496959,0.03431822
Thu Mar 21 2019 06:55:00 GMT+0530 (IST),0.034355,0.03431454,0.034355,0.03431455,0.10510558,3.06299534,0.03431464
Thu Mar 21 2019 07:00:00 GMT+0530 (IST),0.03433,0.03431455,0.03431455,0.03431455,1.42211618,41.43277522,0.03432345
Thu Mar 21 2019 07:05:00 GMT+0530 (IST),0.03431455,0.03431455,0.03431455,0.03431455,0.08828925,2.5729392,0.03431455
Thu Mar 21 2019 07:10:00 GMT+0530 (IST),0.03431455,0.03431455,0.03431455,0.03431455,0.02262584,0.65936593,0.03431455
Thu Mar 21 2019 07:15:00 GMT+0530 (IST),0.03431455,0.03431455,0.03431455,0.03431455,0.18985482,5.53277898,0.03431455
Thu Mar 21 2019 07:20:00 GMT+0530 (IST),0.034324,0.03431455,0.03431455,0.034324,0.14203526,4.13921385,0.03431455
Thu Mar 21 2019 07:25:00 GMT+0530 (IST),0.034324,0.0343,0.03431454,0.03431505,0.01777241,0.5179995,0.0343097
Thu Mar 21 2019 07:30:00 GMT+0530 (IST),0.034355,0.034355,0.034355,0.034355,3.7e-7,0.00001084,0.034355
Thu Mar 21 2019 07:35:00 GMT+0530 (IST),0.034355,0.03433009,0.034355,0.03433009,0.02600602,0.75697959,0.03435499
Thu Mar 21 2019 07:40:00 GMT+0530 (IST),0.03437,0.03437,0.03437,0.03437,0.08732682,2.5407864,0.03437
Thu Mar 21 2019 07:45:00 GMT+0530 (IST),0.03437,0.03437,0.03437,0.03437,0.08152282,2.37191803,0.03437
Thu Mar 21 2019 07:50:00 GMT+0530 (IST),0.03437,0.03437,0.03437,0.03437,0,0,0.03437
Thu Mar 21 2019 07:55:00 GMT+0530 (IST),0.03437499,0.03430347,0.03433501,0.03430347,0.00010931,0.00318032,0.0343713
Thu Mar 21 2019 08:00:00 GMT+0530 (IST),0.03434,0.034315,0.034315,0.03434,0.00000246,0.00007195,0.03432126
Thu Mar 21 2019 08:05:00 GMT+0530 (IST),0.03436,0.0343003,0.034345,0.03436,0.00483715,0.14081027,0.03435227
Thu Mar 21 2019 08:10:00 GMT+0530 (IST),0.03436,0.03430246,0.03430246,0.034335,0.32615122,9.50530589,0.03431254
Thu Mar 21 2019 08:15:00 GMT+0530 (IST),0.03435781,0.03433,0.03433001,0.03435781,2.10298239,61.22801716,0.03434673
Thu Mar 21 2019 08:20:00 GMT+0530 (IST),0.034335,0.034335,0.034335,0.034335,0.01935873,0.56381925,0.034335
Thu Mar 21 2019 08:25:00 GMT+0530 (IST),0.03436999,0.03434,0.03435014,0.03436999,0.01037956,0.30216975,0.03435011
Thu Mar 21 2019 08:30:00 GMT+0530 (IST),0.03433009,0.03431999,0.03433009,0.034325,3.55550105,103.58353549,0.03432496
Thu Mar 21 2019 08:35:00 GMT+0530 (IST),0.03433,0.03433,0.03433,0.03433,1.4e-7,0.00000416,0.03433
Thu Mar 21 2019 08:40:00 GMT+0530 (IST),0.03432498,0.03430216,0.03432498,0.03430216,0.00001009,0.00029423,0.03430492
Thu Mar 21 2019 08:45:00 GMT+0530 (IST),0.034315,0.03427492,0.034315,0.03427492,0.06525694,1.90357643,0.03428123
Thu Mar 21 2019 08:50:00 GMT+0530 (IST),0.034305,0.03427563,0.03427563,0.034305,0.23109133,6.74204638,0.03427614
Thu Mar 21 2019 08:55:00 GMT+0530 (IST),0.03427774,0.03427774,0.03427774,0.03427774,8.5e-7,0.00002508,0.03427774
Thu Mar 21 2019 09:00:00 GMT+0530 (IST),0.03431499,0.03427181,0.03431499,0.0343,0.00014978,0.00436687,0.03430005
Thu Mar 21 2019 09:05:00 GMT+0530 (IST),0.03430999,0.034285,0.03429999,0.034285,0.00570898,0.16644286,0.03429998
Thu Mar 21 2019 09:10:00 GMT+0530 (IST),0.034315,0.034285,0.03431497,0.03431,2.57543201,75.11823232,0.03428504
Thu Mar 21 2019 09:15:00 GMT+0530 (IST),0.034295,0.03428501,0.034295,0.03428501,0.00184766,0.05387577,0.03429498
Thu Mar 21 2019 09:20:00 GMT+0530 (IST),0.03432,0.03429524,0.03432,0.034305,0.02177974,0.63463641,0.03431846
Thu Mar 21 2019 09:25:00 GMT+0530 (IST),0.034345,0.03431005,0.03431005,0.0343102,0.00041268,0.01202022,0.03433254
Thu Mar 21 2019 09:30:00 GMT+0530 (IST),0.03434986,0.03431023,0.03431023,0.03433,0.00010769,0.00313862,0.03431181
Thu Mar 21 2019 09:35:00 GMT+0530 (IST),0.03433499,0.034315,0.034315,0.03433499,0.00000571,0.00016648,0.03432981
Thu Mar 21 2019 09:40:00 GMT+0530 (IST),0.03435,0.03435,0.03435,0.03435,0.00003815,0.00111067,0.03435
Thu Mar 21 2019 09:45:00 GMT+0530 (IST),0.03435,0.03433501,0.03433501,0.03435,0.01583576,0.46116541,0.03433858
Thu Mar 21 2019 09:50:00 GMT+0530 (IST),0.0343781,0.03435,0.03435,0.03435498,0.08730557,2.54131956,0.03435442
Thu Mar 21 2019 09:55:00 GMT+0530 (IST),0.03435498,0.03433001,0.03435498,0.03433501,0.00432913,0.12610357,0.03433001
Thu Mar 21 2019 10:00:00 GMT+0530 (IST),0.03433501,0.03433007,0.03433501,0.03433007,0.0172104,0.50132075,0.03433013
Thu Mar 21 2019 10:05:00 GMT+0530 (IST),0.03433,0.03433,0.03433,0.03433,0.02899293,0.84453627,0.03433
Thu Mar 21 2019 10:10:00 GMT+0530 (IST),0.03433,0.03431503,0.03431503,0.03433,0.2411911,7.02566566,0.03432999
Thu Mar 21 2019 10:15:00 GMT+0530 (IST),0.03433,0.03432022,0.03433,0.03433,0.01687829,0.49164843,0.03432999
Thu Mar 21 2019 10:20:00 GMT+0530 (IST),0.03433,0.03432282,0.03433,0.03433,0.04753027,1.38451128,0.03432999
Thu Mar 21 2019 10:25:00 GMT+0530 (IST),0.03433,0.03432806,0.03432856,0.03432912,0.04499068,1.31054934,0.03432963
Thu Mar 21 2019 10:30:00 GMT+0530 (IST),0.03437286,0.03432923,0.03432923,0.03433,0.00041942,0.0122056,0.03436292
Thu Mar 21 2019 10:35:00 GMT+0530 (IST),0.03437288,0.03435,0.03435,0.03437288,0.00004971,0.00144714,0.03435079
Thu Mar 21 2019 10:40:00 GMT+0530 (IST),0.03437499,0.03435501,0.03435501,0.03437499,0.01558988,0.45352544,0.03437488
Thu Mar 21 2019 10:45:00 GMT+0530 (IST),0.03437499,0.03436,0.03437499,0.03436,0.24016138,6.98947786,0.03436041
Thu Mar 21 2019 10:50:00 GMT+0530 (IST),0.03437499,0.0343601,0.0343601,0.03437499,0.45427776,13.21966258,0.03436379
Thu Mar 21 2019 10:55:00 GMT+0530 (IST),0.03438526,0.03438002,0.03438002,0.03438526,0.00882765,0.25676681,0.03438003
Thu Mar 21 2019 11:00:00 GMT+0530 (IST),0.0344,0.034385,0.03438526,0.0344,0.00830579,0.24152132,0.03438949
Thu Mar 21 2019 11:05:00 GMT+0530 (IST),0.03437,0.03437,0.03437,0.03437,0.10311,3,0.03437
Thu Mar 21 2019 11:10:00 GMT+0530 (IST),0.03439998,0.03437,0.03437,0.03439,0.19026624,5.53515309,0.03437416
Thu Mar 21 2019 11:15:00 GMT+0530 (IST),0.034395,0.034385,0.034385,0.034395,0.54427182,15.82417891,0.03439494
Thu Mar 21 2019 11:20:00 GMT+0530 (IST),0.03439999,0.03436004,0.03436004,0.03439999,0.21605286,6.28349312,0.03438419
Thu Mar 21 2019 11:25:00 GMT+0530 (IST),0.034385,0.034385,0.034385,0.034385,0.06368315,1.85206209,0.034385
Thu Mar 21 2019 11:30:00 GMT+0530 (IST),0.034395,0.03435648,0.034395,0.03435692,0.05772051,1.68004745,0.03435648
Thu Mar 21 2019 11:35:00 GMT+0530 (IST),0.0344,0.03435933,0.0344,0.03436028,0.00051819,0.01508037,0.0343619
Thu Mar 21 2019 11:40:00 GMT+0530 (IST),0.03439,0.0343605,0.03436053,0.034385,0.00056299,0.0163798,0.03437109
Thu Mar 21 2019 11:45:00 GMT+0530 (IST),0.0344,0.03438501,0.0344,0.0344,0.09811866,2.85352638,0.03438505
Thu Mar 21 2019 11:50:00 GMT+0530 (IST),0.0344,0.03436794,0.0344,0.03436856,0.11937023,3.47329901,0.03436796
Thu Mar 21 2019 11:55:00 GMT+0530 (IST),0.0344,0.03437556,0.0344,0.03437556,0.68560743,19.930452,0.03439999
Thu Mar 21 2019 12:00:00 GMT+0530 (IST),0.0344,0.03439512,0.03439512,0.03439528,0.00255445,0.07426762,0.03439529
Thu Mar 21 2019 12:05:00 GMT+0530 (IST),0.03441,0.03436746,0.0344,0.03439,0.56399095,16.39881513,0.03439217
Thu Mar 21 2019 12:10:00 GMT+0530 (IST),0.03441,0.034375,0.03441,0.034375,0.28236842,8.2121364,0.03438428
Thu Mar 21 2019 12:15:00 GMT+0530 (IST),0.03439999,0.034375,0.03439,0.034375,0.03479754,1.01229087,0.03437504
Thu Mar 21 2019 12:20:00 GMT+0530 (IST),0.03441,0.034385,0.03438501,0.0344,0.03649625,1.06139975,0.03438502
Thu Mar 21 2019 12:25:00 GMT+0530 (IST),0.0344,0.034395,0.0344,0.034395,0.00000464,0.00013494,0.03439729
Thu Mar 21 2019 12:30:00 GMT+0530 (IST),0.0344,0.034385,0.034385,0.034385,0.06366632,1.85096606,0.03439626
Thu Mar 21 2019 12:35:00 GMT+0530 (IST),0.03440725,0.03440001,0.03440001,0.03440725,0.00026599,0.0077323,0.0344005
Thu Mar 21 2019 12:40:00 GMT+0530 (IST),0.03441,0.03440725,0.03440725,0.03441,0.78193857,22.72416811,0.03440999
Thu Mar 21 2019 12:45:00 GMT+0530 (IST),0.03441,0.03438663,0.0344,0.03441,0.15992384,4.64975811,0.03439401
Thu Mar 21 2019 12:50:00 GMT+0530 (IST),0.03441,0.03438846,0.03438846,0.03441,0.22343403,6.49621223,0.0343945
Thu Mar 21 2019 12:55:00 GMT+0530 (IST),0.03441,0.03438087,0.03441,0.03438824,0.08227293,2.39180877,0.03439779
Thu Mar 21 2019 13:00:00 GMT+0530 (IST),0.03441,0.03438845,0.03438845,0.03441,0.2425389,7.04883331,0.03440837
Thu Mar 21 2019 13:05:00 GMT+0530 (IST),0.03441,0.03438782,0.03441,0.03438857,0.06333433,1.84058906,0.03440981
Thu Mar 21 2019 13:10:00 GMT+0530 (IST),0.03441,0.03438085,0.03441,0.03438119,0.05179779,1.50624827,0.03438861
Thu Mar 21 2019 13:15:00 GMT+0530 (IST),0.03441,0.03438114,0.03438119,0.034405,0.0528354,1.53673837,0.03438151
Thu Mar 21 2019 13:20:00 GMT+0530 (IST),0.034405,0.03427001,0.034405,0.03427001,6.2524259,182.15867444,0.03432406
Thu Mar 21 2019 13:25:00 GMT+0530 (IST),0.034395,0.03435107,0.0343691,0.03435131,0.002127,0.06188842,0.03436835
Thu Mar 21 2019 13:30:00 GMT+0530 (IST),0.03439,0.0343519,0.03437,0.03435195,0.23738391,6.90881944,0.03435954
Thu Mar 21 2019 13:35:00 GMT+0530 (IST),0.034395,0.03436501,0.034375,0.03438,0.09610396,2.79489448,0.03438554
Thu Mar 21 2019 13:40:00 GMT+0530 (IST),0.03439942,0.034395,0.034395,0.034395,0.04511729,1.31173985,0.034395
Thu Mar 21 2019 13:45:00 GMT+0530 (IST),0.03439984,0.034395,0.034395,0.034395,0.07995813,2.32467888,0.03439534
Thu Mar 21 2019 13:50:00 GMT+0530 (IST),0.03439501,0.03435,0.034395,0.03437744,0.0200471,0.58312426,0.03437879
Thu Mar 21 2019 13:55:00 GMT+0530 (IST),0.03437003,0.03436,0.03437003,0.03436756,0.03596723,1.04648385,0.03436959
Thu Mar 21 2019 14:00:00 GMT+0530 (IST),0.03436759,0.0343651,0.03436756,0.03436512,0.06684703,1.94506336,0.03436753
Thu Mar 21 2019 14:05:00 GMT+0530 (IST),0.03437003,0.03435,0.03436513,0.03435,0.03338167,0.97138968,0.03436486
Thu Mar 21 2019 14:10:00 GMT+0530 (IST),0.03437003,0.034365,0.03436505,0.034365,2.50115587,72.78205375,0.034365
Thu Mar 21 2019 14:15:00 GMT+0530 (IST),0.03437003,0.03435,0.03435,0.03436507,0.03026859,0.88118133,0.03435002
Thu Mar 21 2019 14:20:00 GMT+0530 (IST),0.0344,0.03436503,0.03437003,0.03436503,0.02468759,0.71804022,0.0343819
Thu Mar 21 2019 14:25:00 GMT+0530 (IST),0.03438256,0.03436505,0.03437,0.03437381,0.01391606,0.40484522,0.03437377
Thu Mar 21 2019 14:30:00 GMT+0530 (IST),0.03438,0.03436503,0.03436511,0.03438,0.03588654,1.04382076,0.03437999
Thu Mar 21 2019 14:35:00 GMT+0530 (IST),0.0344,0.03437,0.03438,0.034385,0.00052768,0.0153488,0.03437958
Thu Mar 21 2019 14:40:00 GMT+0530 (IST),0.03438374,0.03438,0.03438,0.03438374,3.75366653,109.18164822,0.03438001
Thu Mar 21 2019 14:45:00 GMT+0530 (IST),0.03439,0.03437001,0.03438,0.03438001,0.11066797,3.21985204,0.03437051
Thu Mar 21 2019 14:50:00 GMT+0530 (IST),0.0344,0.03434894,0.034395,0.034349,2.66889484,77.68555026,0.03435509
Thu Mar 21 2019 14:55:00 GMT+0530 (IST),0.0344,0.034365,0.034365,0.034395,0.35451583,10.30994744,0.0343858
Thu Mar 21 2019 15:00:00 GMT+0530 (IST),0.0344,0.03434872,0.0344,0.03434876,1.58072248,46.00490958,0.03435986
Thu Mar 21 2019 15:05:00 GMT+0530 (IST),0.03438,0.03434873,0.03434873,0.034375,0.00002427,0.00070644,0.0343563
Thu Mar 21 2019 15:10:00 GMT+0530 (IST),0.03437984,0.03433621,0.034375,0.03433623,0.65985547,19.21590253,0.03433903
Thu Mar 21 2019 15:15:00 GMT+0530 (IST),0.03437499,0.03432901,0.03436999,0.03432901,0.84377829,24.57783992,0.03433085
Thu Mar 21 2019 15:20:00 GMT+0530 (IST),0.03432901,0.03431551,0.03432901,0.03431569,0.15178294,4.42143678,0.03432887
Thu Mar 21 2019 15:25:00 GMT+0530 (IST),0.03432901,0.03431602,0.03432901,0.03431602,0.75984756,22.14244529,0.03431633
Thu Mar 21 2019 15:30:00 GMT+0530 (IST),0.03432901,0.0343159,0.0343159,0.03431602,0.40965355,11.93763379,0.03431614
Thu Mar 21 2019 15:35:00 GMT+0530 (IST),0.03431602,0.03431601,0.03431602,0.03431602,0.53634723,15.62964582,0.03431601
Thu Mar 21 2019 15:40:00 GMT+0530 (IST),0.03432901,0.03430274,0.03431602,0.03430274,0.9305965,27.11958865,0.03431455
Thu Mar 21 2019 15:45:00 GMT+0530 (IST),0.03432901,0.03430272,0.03430272,0.03430272,0.1077134,3.140082,0.03430273
Thu Mar 21 2019 15:50:00 GMT+0530 (IST),0.03432901,0.03428372,0.03430273,0.03428372,0.15094896,4.39992048,0.0343072
Thu Mar 21 2019 15:55:00 GMT+0530 (IST),0.034315,0.03428132,0.03428383,0.03431,0.52454447,15.30094528,0.03428183
Thu Mar 21 2019 16:00:00 GMT+0530 (IST),0.03432901,0.03428131,0.03428134,0.03428133,0.41947215,12.23616969,0.03428132
Thu Mar 21 2019 16:05:00 GMT+0530 (IST),0.03432901,0.0342813,0.03428133,0.03432901,2.52396248,73.60174884,0.03429215
Thu Mar 21 2019 16:10:00 GMT+0530 (IST),0.03432,0.03429062,0.03429062,0.03432,0.26885958,7.83401592,0.0343195
Thu Mar 21 2019 16:15:00 GMT+0530 (IST),0.034325,0.03428372,0.034319,0.03428372,0.00003515,0.00102506,0.03429839
Thu Mar 21 2019 16:20:00 GMT+0530 (IST),0.03432901,0.03429509,0.03432901,0.03429509,0.06194346,1.80440665,0.03432899
Thu Mar 21 2019 16:25:00 GMT+0530 (IST),0.03432901,0.034315,0.03432901,0.034315,0.03628282,1.05734524,0.03431502
Thu Mar 21 2019 16:30:00 GMT+0530 (IST),0.03432901,0.03428821,0.03429508,0.0342951,0.02553755,0.74426947,0.03431223
Thu Mar 21 2019 16:35:00 GMT+0530 (IST),0.03432901,0.03429521,0.034325,0.0343,0.26150309,7.61948699,0.0343203
Thu Mar 21 2019 16:40:00 GMT+0530 (IST),0.0343,0.03429,0.0343,0.03429,0.0019922,0.05808625,0.03429727
Thu Mar 21 2019 16:45:00 GMT+0530 (IST),0.034315,0.03429001,0.03430001,0.034295,0.00010583,0.00308444,0.03431399
Thu Mar 21 2019 16:50:00 GMT+0530 (IST),0.03432,0.03429,0.03429511,0.03432,1.63318061,47.58736341,0.03431962
Thu Mar 21 2019 16:55:00 GMT+0530 (IST),0.03430999,0.034295,0.034295,0.034295,0.00129963,0.03789569,0.034295
Thu Mar 21 2019 17:00:00 GMT+0530 (IST),0.03430979,0.03429003,0.03430979,0.03430498,0.64870513,18.91544337,0.034295
Thu Mar 21 2019 17:05:00 GMT+0530 (IST),0.03430999,0.03429003,0.03429003,0.03430999,0.88654142,25.84292223,0.03430499
Thu Mar 21 2019 17:10:00 GMT+0530 (IST),0.03431,0.03429,0.03429,0.034295,0.10000205,2.91636193,0.03429
Thu Mar 21 2019 17:15:00 GMT+0530 (IST),0.03432498,0.0342,0.034305,0.03429002,8.44506886,246.44585438,0.03426744
Thu Mar 21 2019 17:20:00 GMT+0530 (IST),0.03431,0.03429001,0.03429002,0.03429001,0.04875236,1.42119233,0.03430384
Thu Mar 21 2019 17:25:00 GMT+0530 (IST),0.03430001,0.03429001,0.03429001,0.03430001,0.00343453,0.1001613,0.03429002
Thu Mar 21 2019 17:30:00 GMT+0530 (IST),0.03431499,0.0343,0.03430001,0.03431499,0.14139069,4.12042506,0.03431458
Thu Mar 21 2019 17:35:00 GMT+0530 (IST),0.03433,0.03431499,0.034315,0.034315,2.55122189,74.31630383,0.03432923
Thu Mar 21 2019 17:40:00 GMT+0530 (IST),0.03433631,0.034315,0.03433,0.03432502,0.14322562,4.1733053,0.03431947
Thu Mar 21 2019 17:45:00 GMT+0530 (IST),0.03432502,0.03430005,0.03432502,0.03430005,0.07433025,2.16588064,0.03431872
Thu Mar 21 2019 17:50:00 GMT+0530 (IST),0.034305,0.0342897,0.03430001,0.0342897,0.07687177,2.24172874,0.03429129
Thu Mar 21 2019 17:55:00 GMT+0530 (IST),0.03428971,0.0342897,0.03428971,0.0342897,0.21541326,6.28215534,0.0342897
Thu Mar 21 2019 18:00:00 GMT+0530 (IST),0.03428971,0.03422001,0.03428971,0.03422004,0.61680074,18.00737812,0.03425266
Thu Mar 21 2019 18:05:00 GMT+0530 (IST),0.03428184,0.03420878,0.03422005,0.03421003,1.7883802,52.22106889,0.03424633
Thu Mar 21 2019 18:10:00 GMT+0530 (IST),0.03426498,0.03421485,0.03426,0.03425999,0.25418413,7.42383398,0.03423893
Thu Mar 21 2019 18:15:00 GMT+0530 (IST),0.03424,0.03419998,0.03424,0.03423,0.6470686,18.92009516,0.03420007
Thu Mar 21 2019 18:20:00 GMT+0530 (IST),0.03425989,0.0342,0.0342,0.03423,0.11629232,3.39996862,0.03420394
Thu Mar 21 2019 18:25:00 GMT+0530 (IST),0.03422999,0.03419711,0.03422999,0.034205,0.06356831,1.85806384,0.03421212
Thu Mar 21 2019 18:30:00 GMT+0530 (IST),0.03424,0.03419,0.03419712,0.03424,0.03586208,1.04782566,0.03422524
Thu Mar 21 2019 18:35:00 GMT+0530 (IST),0.034235,0.0342,0.034235,0.0342,0.00423371,0.12370331,0.03422477
Thu Mar 21 2019 18:40:00 GMT+0530 (IST),0.034235,0.03418824,0.034235,0.03418824,0.00150849,0.04406399,0.03423418
Thu Mar 21 2019 18:45:00 GMT+0530 (IST),0.03418824,0.03416122,0.03418824,0.03418824,0.03089997,0.90426244,0.03417146
Thu Mar 21 2019 18:50:00 GMT+0530 (IST),0.03418824,0.03416131,0.03417514,0.03416134,0.11523585,3.37146077,0.0341798
Thu Mar 21 2019 18:55:00 GMT+0530 (IST),0.034185,0.03415,0.034172,0.03415,4.40443745,128.90792174,0.03416731
Thu Mar 21 2019 19:00:00 GMT+0530 (IST),0.03418824,0.03415,0.03415003,0.03415,0.33386613,9.76718995,0.03418241
Thu Mar 21 2019 19:05:00 GMT+0530 (IST),0.034185,0.03415001,0.034185,0.03417486,0.1416491,4.14644468,0.03416158
Thu Mar 21 2019 19:10:00 GMT+0530 (IST),0.03418817,0.03415,0.03416049,0.03415001,5.36521907,157.01725662,0.03416961
Thu Mar 21 2019 19:15:00 GMT+0530 (IST),0.03417999,0.03415,0.03417499,0.03415023,0.73874456,21.62315378,0.03416451
Thu Mar 21 2019 19:20:00 GMT+0530 (IST),0.03418824,0.03415002,0.03415008,0.03418824,0.6131054,17.95255118,0.03415143
Thu Mar 21 2019 19:25:00 GMT+0530 (IST),0.03418824,0.03415016,0.03415146,0.03415305,0.07034396,2.05774223,0.03418502
Thu Mar 21 2019 19:30:00 GMT+0530 (IST),0.03416445,0.03414436,0.03416445,0.03415495,0.50171248,14.69167704,0.03414943
Thu Mar 21 2019 19:35:00 GMT+0530 (IST),0.03415999,0.0341384,0.03415999,0.0341384,1.1171865,32.72111624,0.03414267
Thu Mar 21 2019 19:40:00 GMT+0530 (IST),0.0341384,0.0341176,0.0341384,0.0341176,0.1363756,3.99596384,0.03412833
Thu Mar 21 2019 19:45:00 GMT+0530 (IST),0.03412033,0.03411758,0.0341176,0.03411761,0.01903661,0.55794674,0.03411905
Thu Mar 21 2019 19:50:00 GMT+0530 (IST),0.03413843,0.03407006,0.03411776,0.03407006,2.88860151,84.76733154,0.03407682
Thu Mar 21 2019 19:55:00 GMT+0530 (IST),0.03413156,0.03406006,0.03410999,0.03411999,0.04716578,1.3831013,0.03410146
Thu Mar 21 2019 20:00:00 GMT+0530 (IST),0.03413841,0.03406334,0.03409719,0.03406334,0.00357022,0.10474182,0.03408593
Thu Mar 21 2019 20:05:00 GMT+0530 (IST),0.03413843,0.03406334,0.03406336,0.03408871,3.28190455,96.24933417,0.03409794
Thu Mar 21 2019 20:10:00 GMT+0530 (IST),0.034135,0.03406334,0.03412084,0.03406334,7.61614608,223.39544202,0.03409266
Thu Mar 21 2019 20:15:00 GMT+0530 (IST),0.03406334,0.034,0.03406334,0.03404289,26.99551325,793.2501275,0.03403152
Thu Mar 21 2019 20:20:00 GMT+0530 (IST),0.03403999,0.033955,0.034035,0.03397508,2.8258403,83.13819238,0.03398967
Thu Mar 21 2019 20:25:00 GMT+0530 (IST),0.03402916,0.0337,0.03397508,0.03372027,7.50639969,221.46840227,0.03389377
Thu Mar 21 2019 20:30:00 GMT+0530 (IST),0.03393,0.03372032,0.03379598,0.03383354,6.97407349,206.06367661,0.03384426
Thu Mar 21 2019 20:35:00 GMT+0530 (IST),0.03395155,0.03383354,0.03392,0.03395155,0.91889517,27.1428783,0.033854
Thu Mar 21 2019 20:40:00 GMT+0530 (IST),0.03394471,0.0338442,0.03393998,0.033925,1.60550184,47.39197581,0.03387708
Thu Mar 21 2019 20:45:00 GMT+0530 (IST),0.033945,0.03384644,0.03391,0.0338553,0.22918693,6.76836524,0.03386149
Thu Mar 21 2019 20:50:00 GMT+0530 (IST),0.03395662,0.03395154,0.03395154,0.03395662,0.11434181,3.36779351,0.03395155
Thu Mar 21 2019 20:55:00 GMT+0530 (IST),0.03397994,0.03395154,0.03395154,0.03396,0.21822317,6.42628966,0.03395788
Thu Mar 21 2019 21:00:00 GMT+0530 (IST),0.03397497,0.03386389,0.03395999,0.033925,0.27147307,7.99512635,0.03395481
Thu Mar 21 2019 21:05:00 GMT+0530 (IST),0.033925,0.03386733,0.033925,0.03386977,0.702423,20.737739,0.03387172
Thu Mar 21 2019 21:10:00 GMT+0530 (IST),0.03387778,0.03386412,0.03387134,0.03387778,0.14771744,4.3612697,0.03387028
Thu Mar 21 2019 21:15:00 GMT+0530 (IST),0.03397,0.03388459,0.0338847,0.03388547,1.01409009,29.88137642,0.03393719
Thu Mar 21 2019 21:20:00 GMT+0530 (IST),0.033965,0.03391536,0.03391536,0.03391593,0.82352341,24.26415248,0.03393992
Thu Mar 21 2019 21:25:00 GMT+0530 (IST),0.03391593,0.03391438,0.03391455,0.03391563,0.1870085,5.51389071,0.03391588
Thu Mar 21 2019 21:30:00 GMT+0530 (IST),0.03391561,0.03391526,0.03391526,0.03391526,0.00011306,0.00333386,0.03391526
Thu Mar 21 2019 21:35:00 GMT+0530 (IST),0.03391436,0.03384505,0.03391436,0.03384602,0.18337605,5.41571194,0.03386
Thu Mar 21 2019 21:40:00 GMT+0530 (IST),0.03388,0.03379285,0.03384463,0.03388,4.07539677,120.52382989,0.03381403
Thu Mar 21 2019 21:45:00 GMT+0530 (IST),0.03389495,0.03381543,0.03389,0.0338177,0.00944907,0.27893868,0.03387508
Thu Mar 21 2019 21:50:00 GMT+0530 (IST),0.0339,0.03382061,0.03382061,0.03384113,0.42600054,12.57171643,0.03388563
Thu Mar 21 2019 21:55:00 GMT+0530 (IST),0.0339,0.03384017,0.03384117,0.03384123,0.41261437,12.18489116,0.03386278
Thu Mar 21 2019 22:00:00 GMT+0530 (IST),0.03390499,0.0338492,0.03390498,0.03389998,1.01224763,29.88898364,0.03386691
Thu Mar 21 2019 22:05:00 GMT+0530 (IST),0.0339,0.03380735,0.03384005,0.033895,0.93748046,27.7017443,0.03384192
Thu Mar 21 2019 22:10:00 GMT+0530 (IST),0.03389,0.0338351,0.0338351,0.0338351,0.05967195,1.76359515,0.0338354
Thu Mar 21 2019 22:15:00 GMT+0530 (IST),0.03386,0.03383513,0.03386,0.03383513,0.17338621,5.12121622,0.03385645
